station_order,global_order,timestamp,route_info,date
29,46,59083.0,1/00720,16
1,47,55759.0,1/00720,16
2,47,56075.0,1/00720,16
3,47,56353.0,1/00720,16
4,47,56466.0,1/00720,16
5,47,56634.0,1/00720,16
6,47,56803.0,1/00720,16
7,47,57037.0,1/00720,16
8,47,57176.0,1/00720,16
9,47,57315.0,1/00720,16
10,47,57552.0,1/00720,16
11,47,57666.0,1/00720,16
12,47,57811.0,1/00720,16
13,47,57916.0,1/00720,16
14,47,58183.0,1/00720,16
15,47,58431.0,1/00720,16
16,47,58535.0,1/00720,16
17,47,58684.0,1/00720,16
18,47,58824.0,1/00720,16
19,47,58908.0,1/00720,16
20,47,59117.0,1/00720,16
21,47,59327.0,1/00720,16
22,47,59397.0,1/00720,16
23,47,59592.0,1/00720,16
24,47,59675.0,1/00720,16
25,47,59857.0,1/00720,16
26,47,60039.0,1/00720,16
27,47,60136.0,1/00720,16
28,47,60210.0,1/00720,16
29,47,60349.0,1/00720,16
1,48,56729.0,1/00720,16
2,48,56965.0,1/00720,16
3,48,57145.0,1/00720,16
4,48,57255.0,1/00720,16
5,48,57546.0,1/00720,16
6,48,57653.0,1/00720,16
7,48,57754.0,1/00720,16
8,48,57855.0,1/00720,16
9,48,58037.0,1/00720,16
10,48,58291.0,1/00720,16
11,48,58397.0,1/00720,16
12,48,58545.0,1/00720,16
13,48,58643.0,1/00720,16
14,48,58980.0,1/00720,16
15,48,59160.0,1/00720,16
16,48,59341.0,1/00720,16
17,48,59486.0,1/00720,16
18,48,59670.0,1/00720,16
19,48,59757.0,1/00720,16
20,48,60099.0,1/00720,16
21,48,60227.0,1/00720,16
22,48,60356.0,1/00720,16
23,48,60538.0,1/00720,16
24,48,60624.0,1/00720,16
25,48,60765.0,1/00720,16
26,48,60907.0,1/00720,16
27,48,61049.0,1/00720,16
28,48,61128.0,1/00720,16
29,48,61278.0,1/00720,16
1,1,23358.0,1/00720,17
2,1,23492.0,1/00720,17
3,1,23752.0,1/00720,17
4,1,23872.0,1/00720,17
5,1,24105.0,1/00720,17
6,1,24262.0,1/00720,17
7,1,24405.0,1/00720,17
8,1,24475.0,1/00720,17
9,1,24736.0,1/00720,17
10,1,24997.0,1/00720,17
11,1,25120.0,1/00720,17
12,1,25259.0,1/00720,17
13,1,25345.0,1/00720,17
14,1,25600.0,1/00720,17
15,1,25737.0,1/00720,17
16,1,25913.0,1/00720,17
17,1,26090.0,1/00720,17
18,1,26263.0,1/00720,17
19,1,26345.0,1/00720,17
20,1,26563.0,1/00720,17
21,1,26646.0,1/00720,17
22,1,26729.0,1/00720,17
23,1,26916.0,1/00720,17
24,1,27047.0,1/00720,17
25,1,27179.0,1/00720,17
26,1,27259.0,1/00720,17
27,1,27361.0,1/00720,17
28,1,27436.0,1/00720,17
29,1,27608.0,1/00720,17
1,2,24228.0,1/00720,17
2,2,24378.0,1/00720,17
3,2,24623.0,1/00720,17
4,2,24742.0,1/00720,17
5,2,24930.0,1/00720,17
6,2,25031.0,1/00720,17
7,2,25157.0,1/00720,17
8,2,25283.0,1/00720,17
9,2,25409.0,1/00720,17
10,2,25639.0,1/00720,17
11,2,25817.0,1/00720,17
12,2,25954.0,1/00720,17
13,2,26048.0,1/00720,17
14,2,26193.0,1/00720,17
15,2,26406.0,1/00720,17
16,2,26532.0,1/00720,17
17,2,26678.0,1/00720,17
18,2,26754.0,1/00720,17
19,2,26854.0,1/00720,17
20,2,27016.0,1/00720,17
21,2,27178.0,1/00720,17
22,2,27449.0,1/00720,17
23,2,27664.0,1/00720,17
24,2,27736.0,1/00720,17
25,2,27874.0,1/00720,17
26,2,27955.0,1/00720,17
27,2,28101.0,1/00720,17
28,2,28247.0,1/00720,17
29,2,28462.0,1/00720,17
1,3,25146.0,1/00720,17
2,3,25301.0,1/00720,17
3,3,25499.0,1/00720,17
4,3,25622.0,1/00720,17
5,3,25914.0,1/00720,17
6,3,26088.0,1/00720,17
7,3,26254.0,1/00720,17
8,3,26341.0,1/00720,17
9,3,26541.0,1/00720,17
10,3,26773.0,1/00720,17
11,3,26989.0,1/00720,17
12,3,27169.0,1/00720,17
13,3,27264.0,1/00720,17
14,3,27538.0,1/00720,17
15,3,27755.0,1/00720,17
16,3,27846.0,1/00720,17
17,3,28008.0,1/00720,17
18,3,28174.0,1/00720,17
19,3,28303.0,1/00720,17
20,3,28515.0,1/00720,17
21,3,28711.0,1/00720,17
22,3,28907.0,1/00720,17
23,3,29103.0,1/00720,17
24,3,29179.0,1/00720,17
25,3,29253.0,1/00720,17
26,3,29461.0,1/00720,17
27,3,29560.0,1/00720,17
28,3,29630.0,1/00720,17
29,3,29847.0,1/00720,17
1,4,25620.0,1/00720,17
2,4,25776.0,1/00720,17
3,4,26048.0,1/00720,17
4,4,26218.0,1/00720,17
5,4,26388.0,1/00720,17
6,4,26559.0,1/00720,17
7,4,26757.0,1/00720,17
8,4,26840.0,1/00720,17
9,4,27099.0,1/00720,17
10,4,27437.0,1/00720,17
11,4,27590.0,1/00720,17
12,4,27783.0,1/00720,17
13,4,27894.0,1/00720,17
14,4,28219.0,1/00720,17
15,4,28416.0,1/00720,17
16,4,28573.0,1/00720,17
17,4,28703.0,1/00720,17
18,4,28817.0,1/00720,17
19,4,28960.0,1/00720,17
20,4,29316.0,1/00720,17
21,4,29394.0,1/00720,17
22,4,29789.0,1/00720,17
23,4,29868.0,1/00720,17
24,4,30076.0,1/00720,17
25,4,30150.0,1/00720,17
26,4,30345.0,1/00720,17
27,4,30518.0,1/00720,17
28,4,30584.0,1/00720,17
29,4,30750.0,1/00720,17
1,5,26230.0,1/00720,17
2,5,26372.0,1/00720,17
3,5,26560.0,1/00720,17
4,5,26734.0,1/00720,17
5,5,27023.0,1/00720,17
6,5,27169.0,1/00720,17
7,5,27349.0,1/00720,17
8,5,27454.0,1/00720,17
9,5,27666.0,1/00720,17
10,5,28059.0,1/00720,17
11,5,28258.0,1/00720,17
12,5,28430.0,1/00720,17
13,5,28567.0,1/00720,17
14,5,28910.0,1/00720,17
15,5,29128.0,1/00720,17
16,5,29282.0,1/00720,17
17,5,29436.0,1/00720,17
18,5,29639.0,1/00720,17
19,5,29761.0,1/00720,17
20,5,30039.0,1/00720,17
21,5,30135.0,1/00720,17
22,5,30508.0,1/00720,17
23,5,30585.0,1/00720,17
24,5,30791.0,1/00720,17
25,5,30977.0,1/00720,17
26,5,31196.0,1/00720,17
27,5,31293.0,1/00720,17
28,5,31386.0,1/00720,17
29,5,31556.0,1/00720,17
1,6,26537.0,1/00720,17
2,6,26681.0,1/00720,17
3,6,26874.0,1/00720,17
4,6,27027.0,1/00720,17
5,6,27218.0,1/00720,17
6,6,27300.0,1/00720,17
7,6,27460.0,1/00720,17
8,6,27536.0,1/00720,17
9,6,27772.0,1/00720,17
10,6,28099.0,1/00720,17
11,6,28276.0,1/00720,17
12,6,28432.0,1/00720,17
13,6,28585.0,1/00720,17
14,6,28933.0,1/00720,17
15,6,29236.0,1/00720,17
16,6,29450.0,1/00720,17
17,6,29605.0,1/00720,17
18,6,29826.0,1/00720,17
19,6,30017.0,1/00720,17
20,6,30430.0,1/00720,17
21,6,30533.0,1/00720,17
22,6,30870.0,1/00720,17
23,6,31084.0,1/00720,17
24,6,31150.0,1/00720,17
25,6,31326.0,1/00720,17
26,6,31543.0,1/00720,17
27,6,31666.0,1/00720,17
28,6,31736.0,1/00720,17
29,6,31999.0,1/00720,17
1,7,26908.0,1/00720,17
2,7,27079.0,1/00720,17
3,7,27215.0,1/00720,17
4,7,27327.0,1/00720,17
5,7,27672.0,1/00720,17
6,7,27782.0,1/00720,17
7,7,27994.0,1/00720,17
8,7,28088.0,1/00720,17
9,7,28341.0,1/00720,17
10,7,28901.0,1/00720,17
11,7,29105.0,1/00720,17
12,7,29328.0,1/00720,17
13,7,29498.0,1/00720,17
14,7,30059.0,1/00720,17
15,7,30307.0,1/00720,17
16,7,30541.0,1/00720,17
17,7,30668.0,1/00720,17
18,7,30888.0,1/00720,17
19,7,31070.0,1/00720,17
20,7,31458.0,1/00720,17
21,7,31520.0,1/00720,17
22,7,31768.0,1/00720,17
23,7,31842.0,1/00720,17
24,7,32050.0,1/00720,17
25,7,32184.0,1/00720,17
26,7,32356.0,1/00720,17
27,7,32437.0,1/00720,17
28,7,32503.0,1/00720,17
29,7,32684.0,1/00720,17
1,8,27176.0,1/00720,17
2,8,27362.0,1/00720,17
3,8,27595.0,1/00720,17
4,8,27722.0,1/00720,17
5,8,28016.0,1/00720,17
6,8,28202.0,1/00720,17
7,8,28389.0,1/00720,17
8,8,28471.0,1/00720,17
9,8,28695.0,1/00720,17
10,8,29139.0,1/00720,17
11,8,29347.0,1/00720,17
12,8,29495.0,1/00720,17
13,8,29643.0,1/00720,17
14,8,30084.0,1/00720,17
15,8,30319.0,1/00720,17
16,8,30555.0,1/00720,17
17,8,30715.0,1/00720,17
18,8,30964.0,1/00720,17
19,8,31214.0,1/00720,17
20,8,31464.0,1/00720,17
21,8,31606.0,1/00720,17
22,8,31774.0,1/00720,17
23,8,31983.0,1/00720,17
24,8,32063.0,1/00720,17
25,8,32188.0,1/00720,17
26,8,32384.0,1/00720,17
27,8,32527.0,1/00720,17
28,8,32588.0,1/00720,17
29,8,32790.0,1/00720,17
1,9,27556.0,1/00720,17
2,9,27680.0,1/00720,17
3,9,27885.0,1/00720,17
4,9,28060.0,1/00720,17
5,9,28340.0,1/00720,17
6,9,28520.0,1/00720,17
7,9,28790.0,1/00720,17
8,9,28868.0,1/00720,17
9,9,29075.0,1/00720,17
10,9,29795.0,1/00720,17
11,9,29958.0,1/00720,17
12,9,30146.0,1/00720,17
13,9,30260.0,1/00720,17
14,9,30765.0,1/00720,17
15,9,31182.0,1/00720,17
16,9,31438.0,1/00720,17
17,9,31619.0,1/00720,17
18,9,31741.0,1/00720,17
19,9,31871.0,1/00720,17
20,9,32173.0,1/00720,17
21,9,32295.0,1/00720,17
22,9,32491.0,1/00720,17
23,9,32561.0,1/00720,17
24,9,32771.0,1/00720,17
25,9,32942.0,1/00720,17
26,9,33113.0,1/00720,17
27,9,33224.0,1/00720,17
28,9,33302.0,1/00720,17
29,9,33424.0,1/00720,17
1,10,27988.0,1/00720,17
2,10,28115.0,1/00720,17
3,10,28463.0,1/00720,17
4,10,28620.0,1/00720,17
5,10,28970.0,1/00720,17
6,10,29119.0,1/00720,17
7,10,29323.0,1/00720,17
8,10,29406.0,1/00720,17
9,10,29637.0,1/00720,17
10,10,30438.0,1/00720,17
11,10,30674.0,1/00720,17
12,10,30842.0,1/00720,17
13,10,30942.0,1/00720,17
14,10,31383.0,1/00720,17
15,10,31716.0,1/00720,17
16,10,31969.0,1/00720,17
17,10,32178.0,1/00720,17
18,10,32363.0,1/00720,17
19,10,32625.0,1/00720,17
20,10,32888.0,1/00720,17
21,10,32997.0,1/00720,17
22,10,33209.0,1/00720,17
23,10,33282.0,1/00720,17
24,10,33496.0,1/00720,17
25,10,33578.0,1/00720,17
26,10,33792.0,1/00720,17
27,10,33883.0,1/00720,17
28,10,33955.0,1/00720,17
29,10,34083.0,1/00720,17
1,11,28261.0,1/00720,17
2,11,28420.0,1/00720,17
3,11,28631.0,1/00720,17
4,11,28803.0,1/00720,17
5,11,29158.0,1/00720,17
6,11,29420.0,1/00720,17
7,11,29588.0,1/00720,17
8,11,29686.0,1/00720,17
9,11,30013.0,1/00720,17
10,11,30641.0,1/00720,17
11,11,30876.0,1/00720,17
12,11,30998.0,1/00720,17
13,11,31121.0,1/00720,17
14,11,31591.0,1/00720,17
15,11,31979.0,1/00720,17
16,11,32337.0,1/00720,17
17,11,32512.0,1/00720,17
18,11,32831.0,1/00720,17
19,11,32938.0,1/00720,17
20,11,33208.0,1/00720,17
21,11,33285.0,1/00720,17
22,11,33572.0,1/00720,17
23,11,33647.0,1/00720,17
24,11,33852.0,1/00720,17
25,11,33920.0,1/00720,17
26,11,34112.0,1/00720,17
27,11,34182.0,1/00720,17
28,11,34270.0,1/00720,17
29,11,34358.0,1/00720,17
1,12,28622.0,1/00720,17
2,12,28776.0,1/00720,17
3,12,28920.0,1/00720,17
4,12,29070.0,1/00720,17
5,12,29309.0,1/00720,17
6,12,29569.0,1/00720,17
7,12,29725.0,1/00720,17
8,12,29839.0,1/00720,17
9,12,30123.0,1/00720,17
10,12,30647.0,1/00720,17
11,12,30889.0,1/00720,17
12,12,31064.0,1/00720,17
13,12,31144.0,1/00720,17
14,12,31596.0,1/00720,17
15,12,31986.0,1/00720,17
16,12,32342.0,1/00720,17
17,12,32586.0,1/00720,17
18,12,32846.0,1/00720,17
19,12,33052.0,1/00720,17
20,12,33490.0,1/00720,17
21,12,33579.0,1/00720,17
22,12,33746.0,1/00720,17
23,12,33887.0,1/00720,17
24,12,34029.0,1/00720,17
25,12,34095.0,1/00720,17
26,12,34233.0,1/00720,17
27,12,34371.0,1/00720,17
28,12,34459.0,1/00720,17
29,12,34645.0,1/00720,17
1,13,29183.0,1/00720,17
2,13,29314.0,1/00720,17
3,13,29468.0,1/00720,17
4,13,29638.0,1/00720,17
5,13,29922.0,1/00720,17
6,13,30088.0,1/00720,17
7,13,30255.0,1/00720,17
8,13,30372.0,1/00720,17
9,13,30584.0,1/00720,17
10,13,31247.0,1/00720,17
11,13,31394.0,1/00720,17
12,13,31553.0,1/00720,17
13,13,31665.0,1/00720,17
14,13,32090.0,1/00720,17
15,13,32515.0,1/00720,17
16,13,32716.0,1/00720,17
17,13,32886.0,1/00720,17
18,13,33172.0,1/00720,17
19,13,33458.0,1/00720,17
20,13,33932.0,1/00720,17
21,13,34068.0,1/00720,17
22,13,34126.0,1/00720,17
23,13,34330.0,1/00720,17
24,13,34571.0,1/00720,17
25,13,34726.0,1/00720,17
26,13,34932.0,1/00720,17
27,13,35019.0,1/00720,17
28,13,35107.0,1/00720,17
29,13,35214.0,1/00720,17
1,14,29378.0,1/00720,17
2,14,29674.0,1/00720,17
3,14,29970.0,1/00720,17
4,14,30097.0,1/00720,17
5,14,30332.0,1/00720,17
6,14,30567.0,1/00720,17
7,14,30682.0,1/00720,17
8,14,30803.0,1/00720,17
9,14,31054.0,1/00720,17
10,14,31514.0,1/00720,17
11,14,31722.0,1/00720,17
12,14,31904.0,1/00720,17
13,14,32037.0,1/00720,17
14,14,32491.0,1/00720,17
15,14,32850.0,1/00720,17
16,14,33055.0,1/00720,17
17,14,33195.0,1/00720,17
18,14,33473.0,1/00720,17
19,14,33602.0,1/00720,17
20,14,34002.0,1/00720,17
21,14,34263.0,1/00720,17
22,14,34475.0,1/00720,17
23,14,34616.0,1/00720,17
24,14,34758.0,1/00720,17
25,14,34890.0,1/00720,17
26,14,34968.0,1/00720,17
27,14,35129.0,1/00720,17
28,14,35237.0,1/00720,17
29,14,35385.0,1/00720,17
1,15,30039.0,1/00720,17
2,15,30224.0,1/00720,17
3,15,30373.0,1/00720,17
4,15,30514.0,1/00720,17
5,15,30728.0,1/00720,17
6,15,30926.0,1/00720,17
7,15,31075.0,1/00720,17
8,15,31155.0,1/00720,17
9,15,31423.0,1/00720,17
10,15,31753.0,1/00720,17
11,15,31956.0,1/00720,17
12,15,32119.0,1/00720,17
13,15,32208.0,1/00720,17
14,15,32509.0,1/00720,17
15,15,32915.0,1/00720,17
16,15,33217.0,1/00720,17
17,15,33333.0,1/00720,17
18,15,33492.0,1/00720,17
19,15,33715.0,1/00720,17
20,15,34199.0,1/00720,17
21,15,34273.0,1/00720,17
22,15,34480.0,1/00720,17
23,15,34699.0,1/00720,17
24,15,34957.0,1/00720,17
25,15,35058.0,1/00720,17
26,15,35255.0,1/00720,17
27,15,35331.0,1/00720,17
28,15,35409.0,1/00720,17
29,15,35506.0,1/00720,17
1,16,30564.0,1/00720,17
2,16,30692.0,1/00720,17
3,16,30842.0,1/00720,17
4,16,30956.0,1/00720,17
5,16,31221.0,1/00720,17
6,16,31408.0,1/00720,17
7,16,31499.0,1/00720,17
8,16,31626.0,1/00720,17
9,16,31992.0,1/00720,17
10,16,32675.0,1/00720,17
11,16,32837.0,1/00720,17
12,16,32986.0,1/00720,17
13,16,33103.0,1/00720,17
14,16,33352.0,1/00720,17
15,16,33694.0,1/00720,17
16,16,33931.0,1/00720,17
17,16,34078.0,1/00720,17
18,16,34314.0,1/00720,17
19,16,34550.0,1/00720,17
20,16,34902.0,1/00720,17
21,16,35032.0,1/00720,17
22,16,35138.0,1/00720,17
23,16,35338.0,1/00720,17
24,16,35462.0,1/00720,17
25,16,35546.0,1/00720,17
26,16,35627.0,1/00720,17
27,16,35708.0,1/00720,17
28,16,35794.0,1/00720,17
29,16,35962.0,1/00720,17
1,17,30977.0,1/00720,17
2,17,31124.0,1/00720,17
3,17,31261.0,1/00720,17
4,17,31475.0,1/00720,17
5,17,31690.0,1/00720,17
6,17,31796.0,1/00720,17
7,17,31905.0,1/00720,17
8,17,32016.0,1/00720,17
9,17,32185.0,1/00720,17
10,17,32884.0,1/00720,17
11,17,33057.0,1/00720,17
12,17,33206.0,1/00720,17
13,17,33285.0,1/00720,17
14,17,33613.0,1/00720,17
15,17,33871.0,1/00720,17
16,17,34101.0,1/00720,17
17,17,34220.0,1/00720,17
18,17,34434.0,1/00720,17
19,17,34761.0,1/00720,17
20,17,35088.0,1/00720,17
21,17,35135.0,1/00720,17
22,17,35295.0,1/00720,17
23,17,35363.0,1/00720,17
24,17,35473.0,1/00720,17
25,17,35549.0,1/00720,17
26,17,35743.0,1/00720,17
27,17,35815.0,1/00720,17
28,17,35889.0,1/00720,17
29,17,35976.0,1/00720,17
1,18,31506.0,1/00720,17
2,18,31760.0,1/00720,17
3,18,31949.0,1/00720,17
4,18,32102.0,1/00720,17
5,18,32333.0,1/00720,17
6,18,32501.0,1/00720,17
7,18,32702.0,1/00720,17
8,18,32803.0,1/00720,17
9,18,33118.0,1/00720,17
10,18,33539.0,1/00720,17
11,18,33755.0,1/00720,17
12,18,33934.0,1/00720,17
13,18,34037.0,1/00720,17
14,18,34235.0,1/00720,17
15,18,34600.0,1/00720,17
16,18,34816.0,1/00720,17
17,18,34973.0,1/00720,17
18,18,35130.0,1/00720,17
19,18,35249.0,1/00720,17
20,18,35892.0,1/00720,17
21,18,36002.0,1/00720,17
22,18,36177.0,1/00720,17
23,18,36362.0,1/00720,17
24,18,36442.0,1/00720,17
25,18,36531.0,1/00720,17
26,18,36720.0,1/00720,17
27,18,36841.0,1/00720,17
28,18,36909.0,1/00720,17
29,18,37017.0,1/00720,17
1,19,32260.0,1/00720,17
2,19,32396.0,1/00720,17
3,19,32530.0,1/00720,17
4,19,32696.0,1/00720,17
5,19,32853.0,1/00720,17
6,19,33011.0,1/00720,17
7,19,33247.0,1/00720,17
8,19,33321.0,1/00720,17
9,19,33548.0,1/00720,17
10,19,33840.0,1/00720,17
11,19,34132.0,1/00720,17
12,19,34294.0,1/00720,17
13,19,34402.0,1/00720,17
14,19,34812.0,1/00720,17
15,19,35079.0,1/00720,17
16,19,35286.0,1/00720,17
17,19,35433.0,1/00720,17
18,19,35522.0,1/00720,17
19,19,35651.0,1/00720,17
20,19,36117.0,1/00720,17
21,19,36216.0,1/00720,17
22,19,36315.0,1/00720,17
23,19,36387.0,1/00720,17
24,19,36567.0,1/00720,17
25,19,36687.0,1/00720,17
26,19,36882.0,1/00720,17
27,19,36978.0,1/00720,17
28,19,37074.0,1/00720,17
29,19,37198.0,1/00720,17
1,20,33238.0,1/00720,17
2,20,33456.0,1/00720,17
3,20,33687.0,1/00720,17
4,20,33904.0,1/00720,17
5,20,34122.0,1/00720,17
6,20,34209.0,1/00720,17
7,20,34346.0,1/00720,17
8,20,34435.0,1/00720,17
9,20,34680.0,1/00720,17
10,20,35191.0,1/00720,17
11,20,35354.0,1/00720,17
12,20,35525.0,1/00720,17
13,20,35651.0,1/00720,17
14,20,36056.0,1/00720,17
15,20,36373.0,1/00720,17
16,20,36524.0,1/00720,17
17,20,36679.0,1/00720,17
18,20,36790.0,1/00720,17
19,20,36901.0,1/00720,17
20,20,37203.0,1/00720,17
21,20,37329.0,1/00720,17
22,20,37496.0,1/00720,17
23,20,37569.0,1/00720,17
24,20,37779.0,1/00720,17
25,20,37863.0,1/00720,17
26,20,38043.0,1/00720,17
27,20,38138.0,1/00720,17
28,20,38210.0,1/00720,17
29,20,38312.0,1/00720,17
1,21,34435.0,1/00720,17
2,21,34557.0,1/00720,17
3,21,34703.0,1/00720,17
4,21,34880.0,1/00720,17
5,21,35057.0,1/00720,17
6,21,35171.0,1/00720,17
7,21,35397.0,1/00720,17
8,21,35564.0,1/00720,17
9,21,35732.0,1/00720,17
10,21,36007.0,1/00720,17
11,21,36168.0,1/00720,17
12,21,36327.0,1/00720,17
13,21,36426.0,1/00720,17
14,21,36830.0,1/00720,17
15,21,37206.0,1/00720,17
16,21,37326.0,1/00720,17
17,21,37485.0,1/00720,17
18,21,37604.0,1/00720,17
19,21,37717.0,1/00720,17
20,21,38094.0,1/00720,17
21,21,38193.0,1/00720,17
22,21,38255.0,1/00720,17
23,21,38440.0,1/00720,17
24,21,38566.0,1/00720,17
25,21,38693.0,1/00720,17
26,21,38883.0,1/00720,17
27,21,39050.0,1/00720,17
28,21,39109.0,1/00720,17
29,21,39250.0,1/00720,17
1,22,35406.0,1/00720,17
2,22,35632.0,1/00720,17
3,22,35850.0,1/00720,17
4,22,35992.0,1/00720,17
5,22,36236.0,1/00720,17
6,22,36397.0,1/00720,17
7,22,36659.0,1/00720,17
8,22,36759.0,1/00720,17
9,22,37044.0,1/00720,17
10,22,37255.0,1/00720,17
11,22,37407.0,1/00720,17
12,22,37575.0,1/00720,17
13,22,37664.0,1/00720,17
14,22,38151.0,1/00720,17
15,22,38428.0,1/00720,17
16,22,38626.0,1/00720,17
17,22,38830.0,1/00720,17
18,22,39010.0,1/00720,17
19,22,39112.0,1/00720,17
20,22,39393.0,1/00720,17
21,22,39463.0,1/00720,17
22,22,39673.0,1/00720,17
23,22,39866.0,1/00720,17
24,22,39947.0,1/00720,17
25,22,40084.0,1/00720,17
26,22,40296.0,1/00720,17
27,22,40429.0,1/00720,17
28,22,40505.0,1/00720,17
29,22,40587.0,1/00720,17
1,23,36550.0,1/00720,17
2,23,36742.0,1/00720,17
3,23,36932.0,1/00720,17
4,23,37052.0,1/00720,17
5,23,37223.0,1/00720,17
6,23,37373.0,1/00720,17
7,23,37522.0,1/00720,17
8,23,37601.0,1/00720,17
9,23,37775.0,1/00720,17
10,23,38006.0,1/00720,17
11,23,38211.0,1/00720,17
12,23,38346.0,1/00720,17
13,23,38418.0,1/00720,17
14,23,38760.0,1/00720,17
15,23,38974.0,1/00720,17
16,23,39099.0,1/00720,17
17,23,39224.0,1/00720,17
18,23,39363.0,1/00720,17
19,23,39504.0,1/00720,17
20,23,39799.0,1/00720,17
21,23,39922.0,1/00720,17
22,23,39981.0,1/00720,17
23,23,40170.0,1/00720,17
24,23,40251.0,1/00720,17
25,23,40428.0,1/00720,17
26,23,40636.0,1/00720,17
27,23,40718.0,1/00720,17
28,23,40788.0,1/00720,17
29,23,40860.0,1/00720,17
1,24,37577.0,1/00720,17
2,24,37794.0,1/00720,17
3,24,38018.0,1/00720,17
4,24,38140.0,1/00720,17
5,24,38401.0,1/00720,17
6,24,38573.0,1/00720,17
7,24,38758.0,1/00720,17
8,24,38871.0,1/00720,17
9,24,39042.0,1/00720,17
10,24,39288.0,1/00720,17
11,24,39534.0,1/00720,17
12,24,39691.0,1/00720,17
13,24,39774.0,1/00720,17
14,24,40150.0,1/00720,17
15,24,40322.0,1/00720,17
16,24,40495.0,1/00720,17
17,24,40636.0,1/00720,17
18,24,40736.0,1/00720,17
19,24,40889.0,1/00720,17
20,24,41107.0,1/00720,17
21,24,41216.0,1/00720,17
22,24,41312.0,1/00720,17
23,24,41459.0,1/00720,17
24,24,41607.0,1/00720,17
25,24,41751.0,1/00720,17
26,24,41958.0,1/00720,17
27,24,42088.0,1/00720,17
28,24,42171.0,1/00720,17
29,24,42272.0,1/00720,17
1,25,38487.0,1/00720,17
2,25,38726.0,1/00720,17
3,25,38957.0,1/00720,17
4,25,39091.0,1/00720,17
5,25,39357.0,1/00720,17
6,25,39496.0,1/00720,17
7,25,39657.0,1/00720,17
8,25,39744.0,1/00720,17
9,25,40016.0,1/00720,17
10,25,40184.0,1/00720,17
11,25,40309.0,1/00720,17
12,25,40443.0,1/00720,17
13,25,40534.0,1/00720,17
14,25,40759.0,1/00720,17
15,25,40985.0,1/00720,17
16,25,41137.0,1/00720,17
17,25,41278.0,1/00720,17
18,25,41456.0,1/00720,17
19,25,41590.0,1/00720,17
20,25,41901.0,1/00720,17
21,25,41967.0,1/00720,17
22,25,42110.0,1/00720,17
23,25,42303.0,1/00720,17
24,25,42492.0,1/00720,17
25,25,42565.0,1/00720,17
26,25,42767.0,1/00720,17
27,25,42908.0,1/00720,17
28,25,42972.0,1/00720,17
29,25,43102.0,1/00720,17
1,26,39579.0,1/00720,17
2,26,39737.0,1/00720,17
3,26,39876.0,1/00720,17
4,26,40016.0,1/00720,17
5,26,40297.0,1/00720,17
6,26,40447.0,1/00720,17
7,26,40690.0,1/00720,17
8,26,40763.0,1/00720,17
9,26,40926.0,1/00720,17
10,26,41235.0,1/00720,17
11,26,41367.0,1/00720,17
12,26,41519.0,1/00720,17
13,26,41610.0,1/00720,17
14,26,41954.0,1/00720,17
15,26,42162.0,1/00720,17
16,26,42236.0,1/00720,17
17,26,42428.0,1/00720,17
18,26,42599.0,1/00720,17
19,26,42707.0,1/00720,17
20,26,43006.0,1/00720,17
21,26,43119.0,1/00720,17
22,26,43181.0,1/00720,17
23,26,43321.0,1/00720,17
24,26,43446.0,1/00720,17
25,26,43572.0,1/00720,17
26,26,43735.0,1/00720,17
27,26,43898.0,1/00720,17
28,26,43963.0,1/00720,17
29,26,44072.0,1/00720,17
1,27,39915.0,1/00720,17
2,27,40104.0,1/00720,17
3,27,40303.0,1/00720,17
4,27,40402.0,1/00720,17
5,27,40618.0,1/00720,17
6,27,40724.0,1/00720,17
7,27,40921.0,1/00720,17
8,27,41025.0,1/00720,17
9,27,41279.0,1/00720,17
10,27,41427.0,1/00720,17
11,27,41527.0,1/00720,17
12,27,41651.0,1/00720,17
13,27,41723.0,1/00720,17
14,27,41964.0,1/00720,17
15,27,42166.0,1/00720,17
16,27,42352.0,1/00720,17
17,27,42470.0,1/00720,17
18,27,42620.0,1/00720,17
19,27,42813.0,1/00720,17
20,27,43018.0,1/00720,17
21,27,43129.0,1/00720,17
22,27,43300.0,1/00720,17
23,27,43455.0,1/00720,17
24,27,43526.0,1/00720,17
25,27,43707.0,1/00720,17
26,27,43781.0,1/00720,17
27,27,43909.0,1/00720,17
28,27,43977.0,1/00720,17
29,27,44162.0,1/00720,17
1,28,40416.0,1/00720,17
2,28,40588.0,1/00720,17
3,28,40752.0,1/00720,17
4,28,40894.0,1/00720,17
5,28,41162.0,1/00720,17
6,28,41252.0,1/00720,17
7,28,41378.0,1/00720,17
8,28,41483.0,1/00720,17
9,28,41724.0,1/00720,17
10,28,41950.0,1/00720,17
11,28,42195.0,1/00720,17
12,28,42332.0,1/00720,17
13,28,42425.0,1/00720,17
14,28,42757.0,1/00720,17
15,28,42927.0,1/00720,17
16,28,43098.0,1/00720,17
17,28,43277.0,1/00720,17
18,28,43383.0,1/00720,17
19,28,43520.0,1/00720,17
20,28,43862.0,1/00720,17
21,28,43983.0,1/00720,17
22,28,44178.0,1/00720,17
23,28,44327.0,1/00720,17
24,28,44399.0,1/00720,17
25,28,44485.0,1/00720,17
26,28,44681.0,1/00720,17
27,28,44788.0,1/00720,17
28,28,44896.0,1/00720,17
29,28,45048.0,1/00720,17
1,29,41353.0,1/00720,17
2,29,41499.0,1/00720,17
